district,sector,urban_rural,is_near_lake,house_type,num_bedrooms,num_rooms_total,floor_area_sqm,wall_material,floor_material,roof_material,has_electricity,has_piped_water,has_indoor_toilet,has_kitchen,has_parking,distance_to_town_km,road_access,monthly_rent_rwf,data_source,generated_date
Nyamasheke,Kanjuongo,peri_urban,0,shared_compound,2,3,50.1,mud_brick,tiles,iron_sheet,1,0,1,0,0,7.8,murram,35200.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,0,standalone,2,4,73.3,concrete,cement,iron_sheet,0,0,0,1,0,21.7,footpath,10300.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,1,shared_compound,1,3,40.2,brick,tiles,iron_sheet,0,1,1,1,0,4.8,murram,47100.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,apartment,1,4,52.6,mud_brick,wood,iron_sheet,1,0,0,1,0,14.5,footpath,18200.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,1,standalone,1,4,48.9,mud_brick,cement,iron_sheet,0,0,0,0,0,28.3,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,duplex,2,3,62.9,wood,cement,iron_sheet,0,0,0,1,0,11.4,footpath,23700.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,shared_compound,2,3,51.6,concrete,earth,iron_sheet,1,0,1,1,0,10.0,tarmac,46000.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,1,shared_compound,2,4,80.0,mud_brick,earth,concrete,1,1,1,1,0,6.8,tarmac,61600.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,0,apartment,1,2,37.6,wood,earth,iron_sheet,1,1,0,1,1,4.7,tarmac,42500.0,synthetic,2026-06-19
Nyamasheke,Nkanka,peri_urban,0,apartment,2,5,59.4,brick,earth,iron_sheet,0,1,1,1,0,9.2,footpath,36900.0,synthetic,2026-06-19
Nyamasheke,Shangi,peri_urban,0,standalone,2,5,79.9,brick,earth,iron_sheet,0,0,1,1,0,3.0,murram,38900.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,standalone,1,3,42.7,brick,cement,concrete,1,0,0,1,0,26.0,murram,15400.0,synthetic,2026-06-19
Nyamasheke,Nkanka,peri_urban,0,shared_compound,1,2,45.4,wood,cement,tiles,0,0,0,1,0,8.9,murram,19100.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,apartment,2,5,58.1,brick,earth,iron_sheet,0,0,0,1,0,18.6,murram,20800.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,apartment,2,3,67.0,mud_brick,cement,grass,0,1,0,1,0,12.5,footpath,21200.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,1,standalone,2,5,58.4,concrete,earth,iron_sheet,1,0,1,1,0,4.2,tarmac,56900.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,0,standalone,2,4,64.0,brick,cement,iron_sheet,0,1,0,1,0,9.7,tarmac,39400.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,apartment,3,5,76.0,mud_brick,earth,iron_sheet,1,1,1,1,0,5.7,murram,53100.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,standalone,2,5,62.5,brick,cement,iron_sheet,1,0,0,1,0,19.5,murram,22500.0,synthetic,2026-06-19
Nyamasheke,Kibogora,urban,0,standalone,3,5,62.9,concrete,tiles,iron_sheet,1,1,1,1,0,2.8,footpath,99000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,2,3,72.1,mud_brick,cement,iron_sheet,1,0,0,1,1,18.9,footpath,25800.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,apartment,3,5,76.2,concrete,wood,tiles,1,1,1,1,0,9.5,tarmac,84500.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,0,standalone,3,5,86.9,brick,earth,iron_sheet,1,0,0,1,0,4.6,murram,45100.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,1,apartment,1,2,49.2,mud_brick,earth,iron_sheet,0,1,0,1,0,9.7,tarmac,40700.0,synthetic,2026-06-19
Nyamasheke,Nkanka,urban,0,shared_compound,1,3,33.2,brick,earth,iron_sheet,1,1,1,0,1,1.3,murram,45200.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,duplex,2,5,62.7,mud_brick,cement,grass,1,0,0,1,0,22.7,murram,19700.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,0,standalone,3,6,70.4,mud_brick,cement,iron_sheet,1,0,1,0,1,4.2,tarmac,50900.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,standalone,3,5,76.8,mud_brick,cement,iron_sheet,0,0,0,1,0,21.8,murram,11800.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,standalone,2,4,63.0,concrete,earth,iron_sheet,0,0,0,1,0,23.4,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Mahembe,urban,0,apartment,2,5,62.0,concrete,cement,iron_sheet,1,1,1,1,1,2.0,murram,85600.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,shared_compound,1,2,49.9,brick,cement,grass,1,0,0,1,0,29.1,murram,8800.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,1,shared_compound,1,3,35.3,wood,cement,tiles,0,0,0,1,0,18.0,footpath,10400.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,apartment,2,5,55.1,mud_brick,cement,tiles,0,0,0,0,0,22.1,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,duplex,1,2,55.7,brick,cement,concrete,1,0,0,0,0,18.1,footpath,18700.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,0,standalone,2,5,50.9,concrete,earth,grass,0,1,0,1,0,3.5,tarmac,33600.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,shared_compound,2,4,53.5,brick,tiles,iron_sheet,0,0,1,0,0,22.4,murram,8300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,duplex,3,6,71.8,mud_brick,cement,iron_sheet,1,1,1,1,0,8.4,tarmac,55000.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,standalone,3,5,85.5,wood,tiles,tiles,0,1,1,1,0,20.9,murram,27100.0,synthetic,2026-06-19
Nyamasheke,Mahembe,urban,0,apartment,3,5,76.4,brick,cement,concrete,1,0,1,1,0,1.5,footpath,105100.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,0,duplex,3,5,87.8,brick,tiles,iron_sheet,0,0,0,0,1,7.7,murram,57900.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,1,standalone,4,7,107.6,brick,tiles,iron_sheet,0,0,0,0,1,23.5,footpath,29100.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,urban,0,apartment,3,5,95.7,brick,wood,tiles,0,1,1,1,1,0.9,tarmac,122300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,3,5,64.3,brick,cement,iron_sheet,1,1,0,0,1,19.2,murram,35800.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,0,apartment,2,3,80.6,mud_brick,cement,grass,0,0,1,0,1,26.3,tarmac,15700.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,apartment,1,4,51.0,concrete,earth,iron_sheet,1,0,0,0,0,20.1,murram,15800.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,0,shared_compound,2,5,61.5,mud_brick,cement,iron_sheet,1,1,1,1,0,9.1,murram,37500.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,apartment,1,2,46.8,concrete,wood,iron_sheet,0,1,0,1,1,12.3,footpath,22700.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,1,apartment,2,4,62.9,concrete,cement,grass,1,0,0,0,0,17.3,footpath,27200.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,apartment,1,2,52.9,concrete,earth,iron_sheet,0,0,1,1,1,13.6,footpath,19200.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,shared_compound,1,3,42.6,mud_brick,cement,iron_sheet,0,0,0,1,0,17.4,murram,13800.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,apartment,2,4,77.9,mud_brick,cement,iron_sheet,0,0,0,0,0,12.6,murram,16900.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,2,4,79.7,mud_brick,cement,iron_sheet,0,1,1,0,0,15.5,footpath,31300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,duplex,2,3,67.7,wood,cement,iron_sheet,1,1,0,1,0,22.2,murram,30300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,shared_compound,1,4,42.2,brick,earth,tiles,0,0,1,1,0,21.9,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,1,apartment,2,5,68.3,mud_brick,earth,iron_sheet,0,0,1,1,0,28.7,murram,16000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,standalone,2,5,49.8,concrete,earth,iron_sheet,1,1,1,1,0,7.3,tarmac,50100.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,urban,0,standalone,3,4,65.5,mud_brick,tiles,iron_sheet,1,0,1,1,0,0.6,footpath,68100.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,apartment,2,4,63.8,brick,cement,iron_sheet,0,0,1,0,0,10.4,footpath,20500.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,shared_compound,1,2,48.5,brick,cement,iron_sheet,1,1,1,1,0,8.0,murram,37400.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,apartment,2,4,49.6,brick,cement,iron_sheet,0,1,1,1,0,18.6,footpath,31100.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,villa,4,6,88.8,mud_brick,cement,iron_sheet,0,0,1,1,1,5.7,tarmac,69800.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,standalone,2,4,72.9,mud_brick,earth,tiles,1,1,0,1,0,5.3,tarmac,42600.0,synthetic,2026-06-19
Nyamasheke,Kagano,urban,0,duplex,2,3,72.1,concrete,cement,tiles,0,1,1,0,1,2.0,tarmac,105000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,apartment,2,3,53.7,brick,earth,iron_sheet,0,1,1,1,1,6.6,tarmac,52900.0,synthetic,2026-06-19
Nyamasheke,Mahembe,peri_urban,0,apartment,1,4,49.7,brick,cement,tiles,0,1,0,1,0,6.0,murram,37400.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,2,3,57.8,wood,cement,iron_sheet,0,1,0,1,0,26.5,murram,9900.0,synthetic,2026-06-19
Nyamasheke,Kagano,urban,1,apartment,1,4,49.4,brick,cement,iron_sheet,1,1,1,1,0,1.5,murram,79900.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,standalone,4,5,116.4,brick,tiles,iron_sheet,0,1,0,1,0,10.1,footpath,39800.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,shared_compound,2,3,75.7,mud_brick,earth,iron_sheet,0,0,0,1,0,23.8,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,shared_compound,2,4,70.4,mud_brick,cement,iron_sheet,0,0,0,1,0,12.4,footpath,12100.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,0,shared_compound,1,2,57.5,mud_brick,cement,iron_sheet,0,1,0,1,0,3.0,tarmac,30800.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,standalone,2,5,65.5,wood,cement,iron_sheet,0,0,0,1,0,20.2,murram,8600.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,0,duplex,2,5,67.6,concrete,cement,iron_sheet,0,0,0,1,1,26.1,murram,16700.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,standalone,4,6,96.1,mud_brick,cement,iron_sheet,0,1,0,1,0,11.3,tarmac,35600.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,standalone,2,4,51.5,mud_brick,cement,iron_sheet,1,1,1,1,0,8.8,tarmac,48900.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,apartment,2,4,68.3,brick,earth,iron_sheet,1,0,1,1,0,16.0,footpath,31500.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,1,standalone,2,3,58.9,mud_brick,earth,iron_sheet,1,0,0,1,0,6.7,tarmac,42400.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,duplex,2,4,61.8,mud_brick,cement,iron_sheet,0,1,1,0,0,12.3,murram,29500.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,1,apartment,2,4,76.3,mixed,earth,iron_sheet,1,0,0,1,0,18.1,tarmac,41800.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,shared_compound,1,3,51.7,mud_brick,cement,iron_sheet,0,0,0,1,0,28.1,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Mahembe,peri_urban,1,apartment,2,3,70.2,concrete,earth,iron_sheet,0,0,0,1,1,8.2,tarmac,52900.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,1,duplex,2,3,61.9,concrete,cement,iron_sheet,1,1,1,1,0,8.6,footpath,59900.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,urban,0,standalone,1,3,45.0,concrete,tiles,tiles,1,1,1,1,0,2.1,murram,73400.0,synthetic,2026-06-19
Nyamasheke,Shangi,rural,0,shared_compound,1,3,59.0,concrete,earth,iron_sheet,1,1,0,1,0,24.3,footpath,21500.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,apartment,3,4,78.4,concrete,earth,grass,1,0,1,1,0,5.4,footpath,41900.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,shared_compound,2,5,76.9,brick,cement,iron_sheet,0,0,0,1,0,17.2,footpath,19300.0,synthetic,2026-06-19
Nyamasheke,Shangi,urban,0,apartment,2,3,71.2,mud_brick,cement,iron_sheet,1,1,1,0,1,2.8,murram,66700.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,apartment,3,6,80.3,mud_brick,earth,iron_sheet,1,0,0,0,0,10.1,murram,36800.0,synthetic,2026-06-19
Nyamasheke,Nkanka,urban,1,apartment,2,5,59.3,mud_brick,cement,iron_sheet,1,0,1,1,0,0.7,footpath,76200.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,1,shared_compound,1,2,41.4,concrete,cement,grass,1,0,0,0,0,4.7,murram,35900.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,apartment,2,4,53.8,mud_brick,cement,iron_sheet,0,0,0,0,0,18.3,tarmac,11900.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,shared_compound,2,5,49.6,mud_brick,earth,iron_sheet,1,0,0,1,0,16.6,tarmac,24400.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,standalone,2,5,64.6,concrete,earth,iron_sheet,1,0,0,1,0,13.2,footpath,24800.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,standalone,1,4,41.0,brick,earth,iron_sheet,1,1,0,0,1,10.8,footpath,26000.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,1,standalone,3,6,91.8,mud_brick,earth,iron_sheet,1,0,1,0,1,26.4,murram,39500.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,duplex,4,6,96.3,concrete,wood,iron_sheet,0,0,0,1,0,20.0,murram,28900.0,synthetic,2026-06-19
Nyamasheke,Cyato,urban,0,standalone,3,6,75.0,brick,tiles,iron_sheet,1,0,1,1,1,0.9,tarmac,99300.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,0,apartment,3,4,63.5,brick,earth,iron_sheet,0,0,0,1,0,6.9,murram,40400.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,4,6,91.5,concrete,cement,iron_sheet,0,0,0,0,0,21.3,footpath,16500.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,shared_compound,2,5,58.0,concrete,earth,iron_sheet,0,0,0,1,0,15.8,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Shangi,urban,0,villa,4,6,111.3,brick,tiles,tiles,1,1,1,1,1,1.3,footpath,178300.0,synthetic,2026-06-19
Nyamasheke,Shangi,peri_urban,0,apartment,1,3,52.0,concrete,earth,iron_sheet,1,1,0,1,0,8.4,tarmac,40800.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,urban,1,shared_compound,2,3,64.8,concrete,cement,iron_sheet,1,1,1,1,0,2.9,tarmac,91800.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,standalone,2,4,69.3,mud_brick,wood,tiles,1,0,0,1,0,15.6,footpath,24100.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,1,apartment,2,3,65.0,mud_brick,tiles,iron_sheet,0,0,1,0,0,23.6,murram,22100.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,standalone,3,5,99.7,brick,earth,iron_sheet,1,1,0,0,0,7.7,tarmac,49800.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,2,3,66.4,mud_brick,earth,iron_sheet,0,0,0,1,0,20.6,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,standalone,3,5,70.9,mud_brick,cement,tiles,0,0,0,1,0,21.4,footpath,9600.0,synthetic,2026-06-19
Nyamasheke,Shangi,peri_urban,0,apartment,2,3,52.6,mud_brick,cement,iron_sheet,1,0,1,1,0,5.7,murram,42500.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,villa,3,5,91.3,brick,cement,iron_sheet,0,1,0,1,1,14.2,footpath,42000.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,1,standalone,2,4,63.7,wood,earth,iron_sheet,1,0,0,1,0,17.0,murram,32700.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,4,5,126.3,mud_brick,cement,iron_sheet,0,0,0,1,0,12.1,murram,27900.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,apartment,2,5,60.3,mud_brick,earth,tiles,1,1,0,1,0,4.4,murram,55300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,3,5,69.9,concrete,earth,iron_sheet,0,0,0,1,0,15.6,footpath,12800.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,duplex,3,5,97.1,brick,earth,tiles,0,0,0,1,0,26.5,footpath,14500.0,synthetic,2026-06-19
Nyamasheke,Cyato,urban,0,shared_compound,1,2,52.9,mud_brick,cement,tiles,1,1,1,1,0,1.0,tarmac,62300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,2,4,47.8,concrete,cement,tiles,0,0,1,1,0,21.4,murram,16600.0,synthetic,2026-06-19
Nyamasheke,Cyato,urban,0,standalone,1,2,42.9,mixed,cement,iron_sheet,1,0,1,1,1,1.1,tarmac,57400.0,synthetic,2026-06-19
Nyamasheke,Cyato,urban,0,apartment,3,6,82.1,concrete,cement,iron_sheet,0,1,1,1,1,2.5,murram,110500.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,0,standalone,3,6,91.8,mud_brick,earth,tiles,0,0,0,1,0,8.8,murram,33100.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,standalone,1,2,44.6,brick,cement,iron_sheet,1,1,0,1,1,6.6,murram,38800.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,duplex,2,5,68.1,concrete,earth,concrete,0,0,1,1,0,9.9,tarmac,64000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,apartment,1,3,60.3,mud_brick,earth,iron_sheet,1,0,1,1,0,4.4,tarmac,54600.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,urban,1,apartment,2,4,51.4,concrete,tiles,tiles,1,1,0,1,1,2.0,tarmac,127900.0,synthetic,2026-06-19
Nyamasheke,Cyato,urban,0,shared_compound,1,2,54.7,concrete,tiles,iron_sheet,1,0,1,1,0,1.3,tarmac,62300.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,standalone,1,2,52.8,wood,earth,iron_sheet,1,0,0,0,0,17.8,tarmac,20100.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,shared_compound,2,3,59.3,brick,earth,tiles,0,0,1,1,1,15.4,tarmac,24700.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,urban,1,standalone,1,4,55.6,concrete,cement,tiles,1,0,0,1,1,0.7,tarmac,84800.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,standalone,1,2,48.7,brick,cement,tiles,1,1,0,1,0,14.1,footpath,32500.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,standalone,2,5,80.2,brick,earth,iron_sheet,1,1,0,1,1,12.1,footpath,37000.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,apartment,2,4,72.3,mud_brick,tiles,iron_sheet,0,0,0,1,0,17.5,footpath,12400.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,standalone,4,5,99.6,mud_brick,earth,iron_sheet,0,0,0,1,0,14.0,footpath,19300.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,standalone,2,5,68.9,mud_brick,earth,iron_sheet,1,0,0,1,0,28.1,footpath,11300.0,synthetic,2026-06-19
Nyamasheke,Mahembe,peri_urban,0,apartment,2,5,63.4,brick,wood,grass,1,1,1,0,0,3.2,tarmac,53400.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,standalone,2,3,62.6,concrete,cement,tiles,1,0,0,1,0,17.3,footpath,25300.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,villa,3,6,72.6,brick,cement,iron_sheet,0,0,0,0,1,25.2,murram,20900.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,apartment,2,5,67.2,brick,cement,concrete,0,0,0,0,0,15.5,murram,17600.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,apartment,2,4,66.1,mud_brick,cement,iron_sheet,0,0,0,0,0,12.0,footpath,12200.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,apartment,1,2,48.9,mud_brick,cement,iron_sheet,0,1,0,1,0,21.1,murram,13200.0,synthetic,2026-06-19
Nyamasheke,Shangi,rural,0,standalone,3,6,91.6,wood,earth,iron_sheet,0,0,1,1,0,16.9,murram,21200.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,shared_compound,2,3,62.9,brick,cement,iron_sheet,0,0,0,1,1,17.4,tarmac,33400.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,1,apartment,1,3,57.0,wood,earth,iron_sheet,0,1,0,0,0,5.9,murram,33500.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,1,standalone,2,3,68.0,mud_brick,cement,grass,0,0,1,1,1,21.1,footpath,25400.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,standalone,3,5,99.3,brick,cement,grass,0,1,0,0,0,5.3,tarmac,50300.0,synthetic,2026-06-19
Nyamasheke,Nkanka,peri_urban,0,standalone,2,3,48.6,mud_brick,earth,tiles,0,1,0,1,0,4.5,murram,28500.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,0,standalone,2,4,61.0,brick,cement,iron_sheet,1,0,0,1,0,7.1,tarmac,49400.0,synthetic,2026-06-19
Nyamasheke,Mahembe,urban,0,duplex,1,2,56.5,mud_brick,earth,iron_sheet,1,0,1,0,1,1.4,footpath,54000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,duplex,2,4,64.8,wood,earth,iron_sheet,1,0,0,1,0,26.2,murram,14900.0,synthetic,2026-06-19
Nyamasheke,Mahembe,peri_urban,0,villa,4,5,111.9,mud_brick,earth,tiles,1,0,0,1,1,8.2,tarmac,73700.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,shared_compound,1,4,42.4,mud_brick,earth,iron_sheet,1,0,0,1,0,18.6,footpath,12500.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,0,standalone,2,4,60.8,wood,cement,iron_sheet,0,0,0,1,0,21.5,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,standalone,3,5,91.9,brick,cement,grass,0,0,1,1,1,7.6,murram,61600.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,apartment,1,4,37.7,concrete,cement,iron_sheet,0,1,1,1,0,25.1,murram,17500.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,shared_compound,2,3,71.7,mud_brick,tiles,concrete,0,0,0,0,0,21.6,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Cyato,urban,0,apartment,1,3,51.6,brick,cement,concrete,1,1,1,1,1,0.6,tarmac,95300.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,standalone,2,3,57.6,mud_brick,earth,tiles,1,0,0,1,0,10.9,tarmac,30900.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,4,5,102.4,brick,earth,iron_sheet,0,0,0,1,0,20.6,murram,19100.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,0,shared_compound,1,2,45.8,mud_brick,cement,grass,1,0,0,1,0,29.7,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,1,standalone,2,5,61.6,mud_brick,earth,iron_sheet,0,1,0,1,0,26.8,murram,21000.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,duplex,1,3,38.2,wood,cement,tiles,0,0,1,0,0,15.6,murram,10300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,urban,1,standalone,3,6,95.9,brick,tiles,concrete,1,0,0,1,1,2.3,murram,120500.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,shared_compound,1,4,39.3,mud_brick,earth,iron_sheet,0,0,1,1,0,8.0,tarmac,27100.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,shared_compound,1,2,41.8,concrete,tiles,iron_sheet,0,1,0,1,0,6.1,murram,43100.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,apartment,2,5,57.4,mud_brick,earth,iron_sheet,1,0,0,0,0,14.3,murram,22100.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,0,duplex,4,5,90.0,mud_brick,cement,iron_sheet,0,0,0,1,0,7.8,tarmac,53100.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,0,apartment,1,3,49.9,brick,cement,iron_sheet,0,1,1,1,1,5.1,tarmac,48000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,shared_compound,1,3,42.7,brick,tiles,iron_sheet,1,1,0,1,0,10.0,murram,40000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,2,3,72.4,mud_brick,cement,iron_sheet,0,0,0,1,0,26.1,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,apartment,1,4,42.9,brick,earth,iron_sheet,0,0,0,0,1,11.1,murram,13000.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,villa,4,7,98.6,brick,cement,grass,0,1,0,1,0,14.1,tarmac,45500.0,synthetic,2026-06-19
